Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand,Model,Age
Kolkata,2018,6820,Diesel,Manual,First,22.54,1396.0,88.76,5.0,7650.0,Hyundai,Elite,6
Kochi,2013,55176,Petrol,Manual,Second,17.4,1599.0,104.0,5.0,3470.0,Chevrolet,Optra,11
Kochi,2016,39854,Petrol,Manual,First,18.0,1198.0,86.7,5.0,5640.0,Honda,Amaze,8
Kolkata,2013,24000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,2950.0,Volkswagen,Polo,11
Jaipur,2016,55000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5650.0,Maruti,Swift,8
Kochi,2012,45840,Diesel,Automatic,First,11.4,2953.0,153.86,7.0,8410.0,Ford,Endeavour,12
Pune,2006,155000,Petrol,Manual,Third,15.4,1590.0,94.0,5.0,850.0,Maruti,Baleno,18
Pune,2003,125000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,800.0,Maruti,Wagon,21
Coimbatore,2014,52951,Diesel,Manual,First,20.14,1498.0,88.0,5.0,5650.0,Volkswagen,Polo,10
Kolkata,2013,49000,Petrol,Manual,First,17.1,1591.0,121.3,5.0,4500.0,Hyundai,Verna,11
Ahmedabad,2015,52000,Diesel,Manual,First,28.09,1248.0,88.5,5.0,6900.0,Maruti,Ciaz,9
Mumbai,2001,227000,Diesel,Manual,Fourth & Above,0.0,2446.0,97.7,8.0,2200.0,Toyota,Qualis,23
Jaipur,2013,120005,Diesel,Manual,First,21.64,1461.0,84.8,5.0,4000.0,Nissan,Sunny,11
Mumbai,2015,33000,Petrol,Manual,First,15.0,1598.0,103.52,5.0,5600.0,Skoda,Rapid,9
Delhi,2016,126000,Petrol,Manual,First,15.1,1196.0,73.0,7.0,2200.0,Maruti,Eeco,8
Bangalore,2013,66700,Petrol,Manual,First,15.0,1598.0,103.5,5.0,4000.0,Skoda,Rapid,11
Jaipur,2014,122000,Diesel,Manual,Second,12.55,2982.0,168.5,7.0,16000.0,Toyota,Fortuner,10
Mumbai,2016,29000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,12600.0,Hyundai,Creta,8
Kochi,2014,42315,Petrol,Manual,First,18.5,1197.0,82.9,5.0,4790.0,Hyundai,i20,10
Mumbai,2015,22001,CNG,Manual,First,26.6,998.0,58.16,5.0,3650.0,Maruti,Wagon,9
Kochi,2016,84580,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6830.0,Honda,City,8
Jaipur,2002,75000,Petrol,Manual,First,16.1,796.0,37.0,4.0,510.0,Maruti,800,22
Pune,2006,85000,Petrol,Manual,Second,13.8,1299.0,70.0,5.0,690.0,Ford,Ikon,18
Delhi,2015,24296,Petrol,Manual,First,20.85,1197.0,83.14,5.0,4650.0,Maruti,Swift,9
Kolkata,2014,40000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,6490.0,Honda,City,10
Chennai,2009,64514,Diesel,Manual,First,16.8,1493.0,110.0,5.0,2900.0,Hyundai,Verna,15
Delhi,2016,35000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,7400.0,Hyundai,Verna,8
Bangalore,2016,41000,Petrol,Manual,Second,25.17,799.0,53.3,5.0,3250.0,Renault,KWID,8
Ahmedabad,2008,60123,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1950.0,Maruti,Wagon,16
Jaipur,2015,53000,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,4000.0,Hyundai,Grand,9
Delhi,2017,9000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6850.0,Hyundai,i20,7
Coimbatore,2015,53497,Petrol,Manual,First,18.0,1198.0,86.7,5.0,5450.0,Honda,Amaze,9
Hyderabad,2007,68000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,1990.0,Ford,Fiesta,17
Hyderabad,2014,65000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,8990.0,Hyundai,Verna,10
Kolkata,2014,45155,Diesel,Manual,First,23.59,1364.0,67.04,5.0,6500.0,Toyota,Etios,10
Coimbatore,2018,20026,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,9270.0,Honda,Jazz,6
Ahmedabad,2015,60000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,6990.0,Hyundai,Verna,9
Coimbatore,2019,15976,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,36760.0,Mercedes-Benz,CLA,5
Kochi,2017,30523,Petrol,Automatic,First,14.7,1798.0,177.5,5.0,17080.0,Skoda,Octavia,7
Kolkata,2013,26300,Diesel,Manual,First,25.44,936.0,57.6,5.0,2800.0,Chevrolet,Beat,11
Kolkata,2011,66000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,2490.0,Volkswagen,Polo,13
Jaipur,2016,70000,Diesel,Manual,First,23.65,1248.0,88.5,5.0,8850.0,Maruti,SX4,8
Ahmedabad,2011,46000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,4150.0,Honda,City,13
Hyderabad,2017,28000,Diesel,Manual,First,20.64,1498.0,108.5,5.0,10000.0,Volkswagen,Vento,7
Delhi,2017,46000,Petrol,Manual,First,18.9,1197.0,81.86,5.0,4750.0,Hyundai,Grand,7
Jaipur,2017,33000,Petrol,Automatic,First,24.04,999.0,67.0,5.0,3200.0,Renault,KWID,7
Kochi,2017,27718,Petrol,Manual,First,22.74,796.0,47.3,5.0,3280.0,Maruti,Alto,7
Bangalore,2013,58000,Petrol,Manual,First,15.8,1499.0,110.0,5.0,7500.0,Ford,Ecosport,11
Coimbatore,2018,33150,Petrol,Manual,First,21.4,1197.0,83.1,5.0,7390.0,Maruti,Baleno,6
Pune,2013,77000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3650.0,Maruti,Ritz,11
Chennai,2007,70000,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,11000.0,Mercedes-Benz,E-Class,17
Kolkata,2012,97000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3000.0,Maruti,Ritz,12
Chennai,2012,75300,Diesel,Manual,Second,25.44,936.0,57.6,5.0,2250.0,Chevrolet,Beat,12
Kochi,2010,69918,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2830.0,Maruti,SX4,14
Coimbatore,2019,4721,Petrol,Manual,First,14.0,796.0,35.0,5.0,4110.0,Maruti,Omni,5
Kolkata,2014,39163,Diesel,Manual,First,13.5,2477.0,178.0,7.0,14700.0,Mitsubishi,Pajero,10
Pune,2013,80000,Petrol,Automatic,First,13.0,2987.0,210.0,5.0,25000.0,Mercedes-Benz,S,11
Bangalore,2015,66000,Diesel,Manual,First,25.44,936.0,56.3,5.0,2350.0,Chevrolet,Beat,9
Coimbatore,2017,36154,Diesel,Manual,Second,25.83,1498.0,99.0,5.0,6410.0,Ford,Figo,7
Ahmedabad,2012,34000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5750.0,Honda,City,12
Chennai,2016,60000,Diesel,Automatic,Second,17.9,2143.0,136.0,5.0,17550.0,Mercedes-Benz,GLA,8
Jaipur,2015,32000,Diesel,Manual,First,21.38,1396.0,88.7,5.0,10250.0,Hyundai,Creta,9
Kochi,2012,79985,Diesel,Manual,First,17.8,1399.0,67.0,5.0,3160.0,Ford,Fiesta,12
Bangalore,2014,37600,Diesel,Automatic,Second,16.55,1968.0,147.51,5.0,22500.0,Audi,A4,10
Kochi,2015,31965,Petrol,Manual,First,19.81,1086.0,68.05,5.0,3550.0,Hyundai,i10,9
Kochi,2010,70749,Petrol,Automatic,First,12.05,1995.0,154.0,5.0,9860.0,BMW,3,14
Chennai,2013,38000,Diesel,Automatic,First,16.46,2993.0,258.0,5.0,45000.0,BMW,7,11
Kochi,2017,41534,Petrol,Manual,First,17.01,1591.0,121.3,5.0,7990.0,Hyundai,Verna,7
Jaipur,2017,54455,Diesel,Automatic,First,22.0,1498.0,108.495,5.0,6500.0,Volkswagen,Ameo,7
Kolkata,2007,42000,Petrol,Manual,First,14.49,1399.0,92.7,5.0,750.0,Chevrolet,Aveo,17
Coimbatore,2018,52073,Diesel,Manual,Second,18.3,1991.0,147.9,5.0,9870.0,Chevrolet,Cruze,6
Kochi,2018,40175,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,6360.0,Hyundai,i20,6
Mumbai,2017,16503,Petrol,Automatic,First,16.0,1497.0,117.3,7.0,9500.0,Honda,BRV,7
Kochi,2017,15029,Petrol,Manual,First,19.1,1197.0,82.0,5.0,6050.0,Hyundai,Xcent,7
Mumbai,2013,26200,CNG,Manual,First,30.46,796.0,47.3,5.0,2150.0,Maruti,Alto,11
Hyderabad,2015,76362,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5500.0,Hyundai,Grand,9
Kolkata,2007,18700,Petrol,Manual,Second,19.7,796.0,46.3,5.0,1250.0,Maruti,Alto,17
Coimbatore,2015,67585,Diesel,Manual,First,12.99,2494.0,100.6,7.0,11990.0,Toyota,Innova,9
Mumbai,2010,57000,Petrol,Automatic,Second,16.95,1197.0,78.9,5.0,2500.0,Hyundai,i10,14
Kochi,2019,22321,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,11660.0,Honda,City,5
Jaipur,1998,95150,Petrol,Manual,Third,17.3,993.0,60.0,5.0,530.0,Maruti,Zen,26
Kolkata,2015,36428,Petrol,Manual,First,20.51,998.0,67.04,5.0,3100.0,Maruti,Wagon,9
Hyderabad,2012,73500,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,2600.0,Ford,Figo,12
Kochi,2015,47234,Petrol,Manual,First,18.0,1198.0,86.7,5.0,5090.0,Honda,Amaze,9
Hyderabad,2008,62364,Petrol,Manual,First,13.2,1495.0,94.0,5.0,2300.0,Hyundai,Accent,16
Pune,2012,89000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6000.0,Hyundai,Verna,12
Ahmedabad,2013,58653,Diesel,Manual,First,25.2,1248.0,74.0,5.0,4400.0,Maruti,Swift,11
Delhi,2013,30000,Petrol,Automatic,Second,14.8,1595.0,120.7,5.0,11000.0,Mercedes-Benz,B,11
Coimbatore,2014,64042,Diesel,Manual,First,17.3,1998.0,163.7,5.0,5700.0,Chevrolet,Cruze,10
Chennai,2013,120000,Diesel,Automatic,First,20.0,1968.0,138.1,5.0,6950.0,Skoda,Laura,11
Hyderabad,2014,90000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,7900.0,Mahindra,Scorpio,10
Kochi,2018,30733,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,29300.0,BMW,X1,6
Kolkata,2009,43600,Petrol,Automatic,First,10.93,3498.0,272.0,5.0,10240.0,Mercedes-Benz,E-Class,15
Pune,2010,71473,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,5350.0,Skoda,Superb,14
Mumbai,2014,39000,Petrol,Automatic,Second,16.5,1198.0,86.8,5.0,3490.0,Honda,Brio,10
Hyderabad,2009,84045,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2850.0,Hyundai,i10,15
Mumbai,2014,57004,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5350.0,Honda,City,10
Coimbatore,2012,75464,Petrol,Manual,First,15.6,1196.0,70.0,5.0,3620.0,Ford,Figo,12
Hyderabad,2006,142000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,6250.0,Toyota,Innova,18
Kochi,2012,118683,Diesel,Manual,Second,21.0,1461.0,64.1,5.0,3190.0,Mahindra,Verito,12
Delhi,2018,42000,Petrol,Manual,First,18.15,1198.0,82.0,6.0,5500.0,Mahindra,KUV,6
Kochi,2019,12800,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7670.0,Hyundai,i20,5
Jaipur,2011,80000,Petrol,Manual,First,12.0,2092.0,127.0,7.0,5500.0,Tata,New,13
Hyderabad,2014,76126,Diesel,Manual,First,19.3,1248.0,73.9,5.0,6600.0,Maruti,Swift,10
Chennai,2017,21000,Diesel,Automatic,Second,15.97,2993.0,258.0,5.0,55000.0,BMW,X5,7
Pune,2013,85000,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,21000.0,Audi,A6,11
Jaipur,2017,27000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,4500.0,Maruti,Baleno,7
Coimbatore,2016,45794,Diesel,Automatic,First,13.01,2199.0,194.3,7.0,20670.0,Hyundai,Santa,8
Hyderabad,2013,57352,Diesel,Automatic,First,14.39,1998.0,163.7,5.0,6500.0,Chevrolet,Cruze,11
Coimbatore,2018,41467,Diesel,Automatic,First,15.0,2143.0,204.0,5.0,37980.0,Mercedes-Benz,E-Class,6
Mumbai,2009,42000,Petrol,Manual,First,17.92,1086.0,62.1,5.0,1450.0,Hyundai,Santro,15
Delhi,2014,62549,CNG,Manual,First,26.6,998.0,58.16,5.0,2950.0,Maruti,Wagon,10
Hyderabad,2015,67048,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7900.0,Maruti,Ciaz,9
Kochi,2018,11732,Petrol,Manual,First,17.4,1497.0,117.3,5.0,10070.0,Honda,City,6
Mumbai,2016,37000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,6500.0,Nissan,Terrano,8
Hyderabad,2015,30000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,22000.0,BMW,3,9
Hyderabad,2016,53000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,9750.0,Honda,City,8
Jaipur,2014,60000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,6000.0,Nissan,Terrano,10
Delhi,2014,65000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3990.0,Hyundai,Grand,10
Ahmedabad,2008,51000,Petrol,Manual,First,17.0,1086.0,97.7,5.0,1750.0,Hyundai,Santro,16
Delhi,2015,92000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,19750.0,Toyota,Fortuner,9
Kolkata,2017,31000,Diesel,Manual,First,13.68,2393.0,147.8,7.0,16950.0,Toyota,Innova,7
Chennai,2017,43917,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6800.0,Maruti,Baleno,7
Kolkata,2007,46707,Petrol,Manual,First,17.0,1086.0,97.7,5.0,990.0,Hyundai,Santro,17
Pune,2013,84000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,2950.0,Hyundai,i10,11
Coimbatore,2015,55662,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,42830.0,Audi,Q7,9
Hyderabad,2014,51000,Diesel,Automatic,First,27.03,1969.0,190.0,5.0,21500.0,Volvo,S60,10
Jaipur,2015,24398,Petrol,Manual,First,17.8,1497.0,117.3,5.0,7900.0,Honda,City,9
Hyderabad,2011,78000,Petrol,Manual,Second,20.92,998.0,67.1,5.0,2300.0,Maruti,Alto,13
Delhi,2012,40315,Petrol,Manual,First,18.5,1198.0,86.8,5.0,2750.0,Honda,Brio,12
Jaipur,2011,83000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,6710.0,Mahindra,Scorpio,13
Kochi,2017,58151,Diesel,Automatic,First,19.6,1461.0,108.45,5.0,9600.0,Renault,Duster,7
Kochi,2017,30519,Diesel,Manual,First,19.67,1582.0,126.2,5.0,12810.0,Hyundai,Creta,7
Coimbatore,2019,20712,Petrol,Manual,First,23.84,1199.0,84.0,5.0,6940.0,Tata,Tiago,5
Mumbai,2015,48000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9450.0,Mahindra,XUV500,9
Hyderabad,2015,85000,Diesel,Manual,First,20.34,1498.0,103.2,5.0,6000.0,Volkswagen,Vento,9
Delhi,2013,32000,Petrol,Automatic,First,14.8,1595.0,120.7,5.0,11000.0,Mercedes-Benz,B,11
Delhi,2011,52000,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2600.0,Maruti,SX4,13
Hyderabad,2007,58307,Petrol,Manual,First,15.3,1341.0,83.0,5.0,1950.0,Hyundai,Getz,17
Mumbai,2013,30000,Diesel,Automatic,First,17.54,2993.0,313.0,4.0,45000.0,BMW,6,11
Chennai,2014,40000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,22000.0,Audi,A4,10
Kolkata,2015,36000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,4900.0,Hyundai,i20,9
Kochi,2015,58817,Diesel,Manual,First,19.87,1461.0,83.14,5.0,6250.0,Nissan,Terrano,9
Chennai,2013,55000,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,6100.0,Volkswagen,Vento,11
Mumbai,2011,39000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2600.0,Hyundai,i10,13
Delhi,2011,6500,Petrol,Automatic,Third,6.4,5204.0,560.0,2.0,120000.0,Lamborghini,Gallardo,13
Hyderabad,2012,35000,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,29000.0,Jaguar,XF,12
Pune,2010,49900,Petrol,Manual,Second,17.5,1298.0,85.8,5.0,3300.0,Maruti,Swift,14
Hyderabad,2013,99500,Diesel,Manual,Second,22.3,1248.0,74.0,5.0,3050.0,Tata,Indica,11
Kolkata,2012,33249,Diesel,Manual,First,21.27,1396.0,88.76,5.0,3250.0,Hyundai,i20,12
Delhi,2014,52000,Petrol,Manual,First,19.1,1197.0,81.86,5.0,3750.0,Hyundai,Xcent,10
Mumbai,2015,45000,Diesel,Manual,First,12.99,2494.0,100.6,7.0,13250.0,Toyota,Innova,9
Hyderabad,2017,22000,Petrol,Manual,First,23.84,1199.0,84.0,5.0,4800.0,Tata,Tiago,7
Kochi,2019,7858,Petrol,Manual,First,25.17,799.0,53.3,5.0,3800.0,Renault,KWID,5
Pune,2011,112000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,8500.0,Toyota,Innova,13
Coimbatore,2016,41082,Diesel,Automatic,First,13.0,2143.0,204.0,5.0,38760.0,Mercedes-Benz,E-Class,8
Ahmedabad,2009,72000,Petrol,Automatic,First,16.8,1497.0,116.4,5.0,3200.0,Honda,City,15
Hyderabad,2011,84912,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3500.0,Hyundai,i10,13
Pune,2015,70000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,12250.0,Hyundai,Creta,9
Mumbai,2014,21000,Petrol,Manual,First,19.5,1199.0,86.76,5.0,4750.0,Honda,Amaze,10
Delhi,2016,27000,Petrol,Manual,First,18.78,999.0,74.0,5.0,4500.0,Volkswagen,Polo,8
Kolkata,2012,29000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2350.0,Hyundai,i10,12
Hyderabad,2014,48425,Diesel,Manual,First,23.08,1461.0,63.12,5.0,3400.0,Renault,Pulse,10
Pune,2016,19000,Diesel,Automatic,First,21.5,1498.0,108.5,5.0,10000.0,Volkswagen,Vento,8
Hyderabad,2012,210000,Diesel,Manual,First,12.99,2494.0,100.0,7.0,9000.0,Toyota,Innova,12
Delhi,2013,64000,Petrol,Manual,Second,14.53,1798.0,138.1,5.0,5200.0,Toyota,Corolla,11
Chennai,2006,200000,Diesel,Manual,Second,16.8,1493.0,110.0,5.0,1850.0,Hyundai,Verna,18
Chennai,2013,100000,Diesel,Automatic,Second,11.3,2987.0,254.8,7.0,38000.0,Mercedes-Benz,GL-Class,11
Kochi,2013,69140,Diesel,Manual,First,20.46,1461.0,83.8,5.0,5110.0,Renault,Duster,11
Coimbatore,2019,21214,Petrol,Manual,First,15.41,1598.0,103.52,5.0,9660.0,Skoda,Rapid,5
Kolkata,2015,28000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3400.0,Hyundai,i10,9
Kochi,2017,29085,Petrol,Manual,First,18.15,1198.0,82.0,6.0,5840.0,Mahindra,KUV,7
Kolkata,2016,30000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,3800.0,Maruti,Celerio,8
Mumbai,2012,32910,Petrol,Automatic,First,16.98,998.0,66.1,5.0,2500.0,Maruti,A-Star,12
Kolkata,2015,30000,Diesel,Manual,First,25.1,1498.0,98.6,5.0,6950.0,Honda,City,9
Pune,2010,35102,Petrol,Automatic,First,12.6,1798.0,161.6,5.0,5500.0,Skoda,Superb,14
Coimbatore,2017,22831,Petrol,Manual,First,18.9,1197.0,82.0,5.0,6190.0,Hyundai,Grand,7
Hyderabad,2013,74911,Diesel,Manual,First,20.45,1461.0,83.8,5.0,6000.0,Renault,Duster,11
Pune,2015,21000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3750.0,Hyundai,Grand,9
Kochi,2018,37160,Diesel,Manual,First,22.77,1498.0,98.59,5.0,9460.0,Ford,EcoSport,6
Jaipur,2011,41000,Petrol,Manual,Second,16.95,1498.0,97.7,5.0,3000.0,Nissan,Sunny,13
Chennai,2016,37294,Diesel,Manual,First,25.83,1498.0,99.0,5.0,5750.0,Ford,Figo,8
Coimbatore,2009,56927,Petrol,Manual,First,13.5,1799.0,130.0,5.0,4410.0,Honda,Civic,15
Kochi,2017,21954,Petrol,Manual,First,25.17,799.0,53.3,5.0,3700.0,Renault,KWID,7
Kolkata,2014,50000,Petrol,Manual,Second,19.4,1198.0,86.8,5.0,2500.0,Honda,Brio,10
Coimbatore,2012,78212,Petrol,Manual,First,16.1,1298.0,88.2,5.0,5350.0,Maruti,Swift,12
Delhi,2013,64500,Diesel,Manual,First,21.9,1396.0,88.8,5.0,3650.0,Hyundai,i20,11
Delhi,2014,51000,Diesel,Automatic,First,17.2,1968.0,138.03,5.0,13000.0,Skoda,Superb,10
Delhi,2012,52000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2450.0,Maruti,Wagon,12
Mumbai,2015,120000,Diesel,Automatic,First,21.21,1498.0,103.2,5.0,5750.0,Volkswagen,Vento,9
Coimbatore,2017,65792,Diesel,Manual,First,26.0,1498.0,98.6,5.0,8109.999999999999,Honda,City,7
Ahmedabad,2018,30000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,7750.0,Hyundai,i20,6
Coimbatore,2017,54387,Petrol,Automatic,First,19.15,1198.0,75.94,5.0,5850.0,Nissan,Micra,7
Mumbai,2018,1617,Petrol,Manual,First,25.17,799.0,53.3,5.0,4290.0,Renault,KWID,6
Hyderabad,2015,82000,Diesel,Manual,First,25.6,1498.0,98.6,5.0,8000.0,Honda,City,9
Mumbai,2017,20000,Diesel,Manual,First,13.68,2393.0,147.8,8.0,16500.0,Toyota,Innova,7
Jaipur,2015,98000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,5500.0,Maruti,Baleno,9
Delhi,2015,57000,Diesel,Manual,First,22.77,1498.0,98.59,5.0,6350.0,Ford,EcoSport,9
Jaipur,2013,250000,Diesel,Manual,Second,12.99,2494.0,100.6,8.0,7900.0,Toyota,Innova,11
Hyderabad,2014,56549,Diesel,Manual,First,22.7,1498.0,89.84,5.0,7200.0,Ford,Ecosport,10
Bangalore,2012,78500,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3650.0,Volkswagen,Polo,12
Kochi,2016,55036,Diesel,Manual,First,22.54,1396.0,88.73,5.0,6350.0,Hyundai,i20,8
Pune,2016,55000,Diesel,Manual,First,19.87,1461.0,83.8,5.0,7800.0,Renault,Duster,8
Chennai,2007,90000,Petrol,Manual,Second,13.8,1299.0,70.0,5.0,1400.0,Ford,Ikon,17
Chennai,2007,155000,Diesel,Manual,First,13.1,2499.0,141.0,7.0,5500.0,Ford,Endeavour,17
Hyderabad,2018,17810,Diesel,Manual,First,27.39,1248.0,74.0,5.0,8500.0,Maruti,Baleno,6
Kochi,2011,42408,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,10480.0,Mercedes-Benz,New,13
Ahmedabad,2005,81000,Petrol,Manual,Second,15.9,1298.0,85.0,5.0,750.0,Maruti,Esteem,19
Pune,2008,52000,Petrol,Manual,Second,12.85,1396.0,99.6,5.0,1300.0,Tata,Indigo,16
Mumbai,2013,35000,Diesel,Automatic,First,16.73,2993.0,218.0,5.0,21000.0,BMW,5,11
Delhi,2013,60000,Petrol,Manual,First,17.92,1086.0,62.1,5.0,2300.0,Hyundai,Santro,11
Mumbai,2015,27000,Diesel,Automatic,First,19.5,1968.0,141.0,5.0,14950.0,Skoda,Octavia,9
Coimbatore,2017,55975,Diesel,Automatic,Second,17.68,1968.0,174.33,5.0,35920.0,Audi,A6,7
Pune,2016,115000,Diesel,Manual,First,25.83,1498.0,99.0,5.0,4500.0,Ford,Figo,8
Hyderabad,2016,132000,Diesel,Manual,First,14.95,2489.0,93.7,7.0,5500.0,Mahindra,Xylo,8
Mumbai,2015,40337,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4450.0,Maruti,Celerio,9
Chennai,2008,192000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,6850.0,Toyota,Innova,16
Bangalore,2016,50000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5500.0,Hyundai,Grand,8
Kochi,2016,28147,Petrol,Manual,First,18.9,1197.0,81.86,5.0,5070.0,Hyundai,Grand,8
Mumbai,2015,20000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3850.0,Hyundai,Grand,9
Chennai,2016,11000,Petrol,Manual,First,18.6,1197.0,81.86,5.0,7950.0,Hyundai,Elite,8
Jaipur,2009,63000,Petrol,Manual,Second,18.2,998.0,67.1,5.0,1250.0,Maruti,Zen,15
Kochi,2014,36967,Petrol,Manual,First,20.92,998.0,67.1,5.0,3640.0,Maruti,Alto,10
Jaipur,2016,73053,Diesel,Manual,First,13.0,2982.0,168.5,7.0,20000.0,Toyota,Fortuner,8
Coimbatore,2019,16392,Diesel,Manual,First,16.55,2498.0,105.0,6.0,10360.0,Mahindra,Thar,5
Chennai,2007,79000,Petrol,Manual,First,17.0,1086.0,97.7,5.0,1850.0,Hyundai,Santro,17
Jaipur,2013,67000,Petrol,Manual,Second,16.78,1496.0,88.73,5.0,4050.0,Toyota,Etios,11
Mumbai,2015,48600,Diesel,Automatic,First,12.0,2987.0,224.0,7.0,48500.0,Mercedes-Benz,GL-Class,9
Bangalore,2014,70000,Diesel,Manual,First,19.6,1461.0,108.45,5.0,8250.0,Renault,Duster,10
Pune,2014,84000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5250.0,Maruti,Swift,10
Mumbai,2013,49106,Petrol,Manual,First,15.04,1598.0,103.2,5.0,4400.0,Volkswagen,Vento,11
Mumbai,2017,35000,Diesel,Automatic,First,18.19,1968.0,174.5,5.0,25750.0,Skoda,Superb,7
Kochi,2014,51240,Diesel,Automatic,First,8.2,2993.0,245.0,4.0,29520.0,BMW,3,10
Kolkata,2011,37000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,2100.0,Maruti,Wagon,13
Kochi,2017,32587,Petrol,Manual,First,25.17,799.0,53.3,5.0,3710.0,Renault,KWID,7
Pune,2009,180000,Diesel,Manual,First,10.9,2499.0,143.0,7.0,7500.0,Ford,Endeavour,15
Kochi,2017,21248,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9440.0,Maruti,Vitara,7
Pune,2006,47200,Petrol,Manual,Second,17.0,1086.0,97.7,5.0,1200.0,Hyundai,Santro,18
Delhi,2014,40000,Petrol,Automatic,First,10.5,1796.0,157.7,5.0,24000.0,Mercedes-Benz,E-Class,10
Ahmedabad,2019,4000,Diesel,Automatic,First,0.0,1950.0,194.0,5.0,35000.0,Mercedes-Benz,C-Class,5
Mumbai,2017,23700,CNG,Manual,First,17.5,1373.0,80.46,7.0,8250.0,Maruti,Ertiga,7
Delhi,2011,57000,Diesel,Automatic,Second,16.55,1968.0,147.51,5.0,9750.0,Audi,A4,13
Kolkata,2014,37000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3450.0,Hyundai,Grand,10
Jaipur,2014,70000,Diesel,Manual,Second,13.5,2477.0,175.56,7.0,11850.0,Mitsubishi,Pajero,10
Coimbatore,2012,92469,Diesel,Automatic,Second,19.71,2143.0,201.15,5.0,16140.0,Mercedes-Benz,New,12
